216
6.928223	6.928223	6.928223	
1.732056	5.196167	5.196167	-0.645391	0.206699	0.666957	-0.309699	
0.577352	6.350871	5.196167	-0.895100	-0.037686	-0.257594	-0.361968	
0.577352	5.196167	6.350871	0.691267	0.575013	0.100057	0.426027	
2.309408	0.000000	0.000000	-0.649123	-0.295238	0.658352	0.240926	
2.309408	1.154704	1.154704	0.778238	0.366343	-0.492038	0.134298	
3.464111	0.000000	1.154704	-0.501243	-0.707523	-0.490338	-0.087957	
3.464111	1.154704	0.000000	0.300074	-0.817095	-0.153363	-0.467750	
4.041463	1.732056	1.732056	0.285208	0.653789	-0.276221	-0.644141	
4.041463	0.577352	0.577352	-0.213625	0.447928	-0.346897	-0.795856	
2.886759	1.732056	0.577352	-0.249459	-0.391742	0.882023	0.079653	
2.886759	0.577352	1.732056	0.447241	0.229544	0.817531	-0.280942	
2.309408	0.000000	2.309408	-0.292811	0.815262	-0.258916	-0.427284	
2.309408	1.154704	3.464111	-0.802859	-0.339899	-0.475795	0.116213	
3.464111	0.000000	3.464111	-0.153415	-0.902901	0.354832	0.187958	
3.464111	1.154704	2.309408	-0.281510	0.634540	0.674181	0.252171	
4.041463	1.732056	4.041463	-0.834117	-0.488647	-0.016027	0.255375	
4.041463	0.577352	2.886759	0.033998	-0.039172	-0.419855	0.906108	
2.886759	1.732056	2.886759	0.416606	0.261040	-0.815059	0.306556	
2.886759	0.577352	4.041463	-0.888826	-0.131196	-0.203561	-0.389023	
2.309408	0.000000	4.618815	0.574307	0.664708	-0.465355	-0.108530	
2.309408	1.154704	5.773519	-0.642772	-0.479210	-0.561400	-0.205020	
3.464111	0.000000	5.773519	0.214820	-0.498201	-0.835868	-0.083505	
3.464111	1.154704	4.618815	-0.638390	-0.270293	-0.663935	-0.280340	
4.041463	1.732056	6.350871	0.263339	0.385070	-0.884029	-0.029452	
4.041463	0.577352	5.196167	-0.649937	0.296376	0.640473	-0.282024	
2.886759	1.732056	5.196167	-0.005719	-0.018213	-0.353146	0.935373	
2.886759	0.577352	6.350871	0.470479	0.199806	0.774142	-0.373406	
2.309408	2.309408	0.000000	0.697289	0.242532	0.270860	-0.617739	
2.309408	3.464111	1.154704	0.127682	0.908221	0.314700	0.244534	
3.464111	2.309408	1.154704	-0.643858	0.464961	0.537149	-0.284129	
3.464111	3.464111	0.000000	-0.472950	0.205801	-0.775084	-0.364978	
4.041463	4.041463	1.732056	0.017868	-0.022158	0.368695	-0.929114	
4.041463	2.886759	0.577352	0.682519	0.569428	-0.098201	-0.447522	
2.886759	4.041463	0.577352	-0.644450	0.279111	0.291039	0.649675	
2.886759	2.886759	1.732056	0.641139	-0.289378	0.652080	-0.282831	
2.309408	2.309408	2.309408	0.791483	0.339977	0.478686	-0.169796	
2.309408	3.464111	3.464111	0.425782	0.903695	0.031271	0.032659	
3.464111	2.309408	3.464111	-0.667355	-0.318229	-0.633543	-0.228015	
3.464111	3.464111	2.309408	0.469517	-0.180165	-0.786485	-0.358519	
4.041463	4.041463	4.041463	0.817111	-0.289878	0.449443	0.215176	
4.041463	2.886759	2.886759	0.160052	0.464860	0.619720	0.611747	
2.886759	4.041463	2.886759	0.033749	-0.027253	0.400106	-0.915442	
2.886759	2.886759	4.041463	-0.323795	-0.797345	-0.222098	0.458334	
2.309408	2.309408	4.618815	0.675650	0.264523	0.274810	-0.630876	
2.309408	3.464111	5.773519	0.756767	-0.514840	-0.075362	0.395682	
3.464111	2.309408	5.773519	0.371069	0.227446	0.152617	0.887290	
3.464111	3.464111	4.618815	-0.432236	0.258693	0.838120	0.209297	
4.041463	4.041463	6.350871	-0.244221	-0.408034	-0.873745	-0.102150	
4.041463	2.886759	5.196167	-0.677969	0.244868	0.267523	0.639397	
2.886759	4.041463	5.196167	-0.882264	-0.139533	-0.199233	-0.403047	
2.886759	2.886759	6.350871	0.167060	-0.901305	-0.337090	0.214734	
2.309408	4.618815	0.000000	0.265561	-0.667222	0.619334	0.317361	
2.309408	5.773519	1.154704	-0.517756	-0.790391	0.324161	0.046161	
3.464111	4.618815	1.154704	-0.419153	-0.401881	-0.288297	0.761372	
3.464111	5.773519	0.000000	0.182081	0.466864	0.300000	-0.811717	
4.041463	6.350871	1.732056	0.255197	0.638856	0.674833	-0.267092	
4.041463	5.196167	0.577352	0.002006	-0.236180	-0.812899	-0.532363	
2.886759	6.350871	0.577352	0.370327	0.782700	-0.115942	0.486617	
2.886759	5.196167	1.732056	0.714391	-0.299467	0.630349	-0.051243	
